wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
31.80473372781065,3.45961513807279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,6200,19,770,4
14.423076923076923,2.668829487948929,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,430,1,7390,14
17.307692307692307,2.8511510447428834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,6230,19,770,4
20.065384615384616,2.998996172006865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,5000,17,9380,22
23.504273504273506,3.157182255862861,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,8030,21,2880,6
20.673076923076923,3.028832221980336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,12.96,46.656,167.9616,4220,14,7070,13
4.8076923076923075,1.570217199280819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,3.0625,5.359375,9.37890625,8030,21,2590,6
15.865384615384615,2.7641396677532537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,4700,16,4970,9
17.78846153846154,2.878550018930998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,5600,17,9090,21
11.639676113360323,2.4544196166034737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,4020,13,8680,20
8.173076923076923,2.1008454503429896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,6420,19,770,4
12.5,2.5257286443082556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,4700,16,5080,9
16.826923076923077,2.822980167776187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,1.21,1.331,1.4641,5860,17,7870,17
19.71153846153846,2.981204172991081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,5860,17,7870,17
25.96153846153846,3.2566161528510476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,5700,17,6380,10
20.528846153846153,3.0218310265213524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,5000,17,7580,16
23.076923076923077,3.138833117194664,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,120,1,6890,12
24.03846153846154,3.1796551117149194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,7340,20,1170,5
27.77777777777778,3.324236340526027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,3255,10,8190,18
21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,3255,10,8190,18
19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,4700,16,4870,9
17.78846153846154,2.878550018930998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.25,3.375,5.0625,5620,17,8380,18
21.634615384615383,3.074294596057093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.5,1.8225,2.460375,3.32150625,2710,9,8560,19
12.912087912087912,2.5581639200614092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,5940,17,9470,22
9.615384615384615,2.2633643798407643,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,3245,10,8370,18
7.211538461538462,1.9756823073889835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,3310,10,7980,18
9.615384615384615,2.2633643798407643,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.7225,0.614125,0.52200625,5240,17,7470,14
8.653846153846153,2.158003864182938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,7700,21,8370,18
31.25,3.4420193761824107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,9.61,29.791,92.3521,2200,8,7870,17
26.442307692307693,3.274965291519244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.5,0.9025,0.857375,0.81450625,6440,19,770,4
29.914529914529915,3.398344312679749,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.5,5.0625,11.390625,25.62890625,2710,9,6670,11
36.05769230769231,3.5851202198230836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,1.21,1.331,1.4641,3255,10,8190,18
21.153846153846153,3.0518217402050345,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.5,4.2025,8.615125,17.66100625,9130,22,4470,8
15.0,2.70805020110221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,1050,3,4795,9
31.73076923076923,3.457286848313199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,7750,21,3980,6
10.989010989010989,2.396895772465287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.01,0.001,0.0001,4040,13,8680,20
10.683760683760683,2.3687248954985907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,4110,13,8680,20
28.846153846153847,3.361976668508874,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1650,5,9480,22
15.213675213675213,2.7221947084883746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,1.21,1.331,1.4641,3160,10,8090,18
18.26923076923077,2.905218266013159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.7225,0.614125,0.52200625,5400,17,6970,12
39.61538461538461,3.679217543202199,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,120,1,6870,12
24.51923076923077,3.199457739011099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.5,2.1025,3.048625,4.42050625,4920,16,7070,13
13.221153846153847,2.5818181109592993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.2025,0.091125,0.04100625,5800,17,7460,14
8.241758241758241,2.109213700013506,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,6.76,17.576,45.6976,4920,16,7070,13
19.71153846153846,2.981204172991081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,630,2,8190,18
11.5,2.4423470353692043,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,4760,16,5170,9
14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.3025,0.166375,0.09150625,160,1,4870,9
18.1422351233672,2.898242652276734,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,12.25,42.875,150.0625,310,1,8680,20
12.020192307692307,2.486587927955145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,9360,22,6180,10
16.827884615384615,2.823037309000739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.1225,0.042875,0.01500625,9120,22,6180,10
28.846153846153847,3.361976668508874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,3230,10,7860,17
8.884615384615385,2.1843211725003115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,0.5625,0.421875,0.31640625,5310,17,8290,18
28.044871794871796,3.333805791542178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.2025,0.091125,0.04100625,9510,22,2670,6
64.1025641025641,4.160484364726646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.25,3.375,5.0625,110,1,5590,9
24.51923076923077,3.199457739011099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,800,2,9170,21
28.846153846153847,3.361976668508874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,11.56,39.304,133.6336,3540,10,390,2
15.0,2.70805020110221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,1550,4,2880,6
19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,5400,17,8180,18
12.01923076923077,2.486507931154974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,0.5625,0.421875,0.31640625,4620,15,8590,19
14.423076923076923,2.668829487948929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.1225,0.042875,0.01500625,4040,13,8690,20
87.01923076923077,4.466129137552599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,2.25,3.375,5.0625,50,1,6690,11
26.442307692307693,3.274965291519244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,5300,17,8660,20
9.75,2.277267285009756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,5800,17,6390,10
19.78021978021978,2.984682437367406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,4720,16,8590,19
10.897435897435898,2.3885275227947704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,2720,9,7890,17
51.282051282051285,3.937340813412436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,7.84,21.952,61.4656,2100,7,7270,14
29.293381037567084,3.3773615873483536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,2.25,3.375,5.0625,150,1,7870,17
17.71255060728745,2.8742734621637376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,1e+05,21,4290,7
36.85897435897436,3.607099126541859,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,8.41,24.389,70.7281,230,1,7860,17
19.23076923076923,2.9565115604007097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,6320,19,770,4
72.11538461538461,4.278267400383029,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,2200,8,7870,17
12.087912087912088,2.492205952269612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,16.81,68.921,282.5761,3930,12,7680,16
10.096153846153847,2.3121545440101965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.5,1.1025,1.157625,1.21550625,4250,14,7070,13
10.64423076923077,2.365018033567264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,3930,12,8660,20
16.826923076923077,2.822980167776187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,5.76,13.824,33.1776,2310,8,7860,17
27.17391304347826,3.302257433807252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,2310,8,7860,17
27.403846153846153,3.3106833741213237,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,120,1,6870,12
13.461538461538462,2.5998366164619773,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,9.61,29.791,92.3521,5000,17,5380,9
36.05769230769231,3.5851202198230836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,3610,11,8090,18
16.827884615384615,2.823037309000739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,11.56,39.304,133.6336,5260,17,9480,22
19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,6440,19,2980,6
28.846153846153847,3.361976668508874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.49,0.343,0.2401,2330,8,7860,17
28.846153846153847,3.361976668508874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,4.6225,9.938375,21.36750625,3320,10,7970,18
24.03846153846154,3.1796551117149194,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,10.24,32.768,104.8576,4300,15,8660,20
5.769230769230769,1.7525387560747736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.1225,0.042875,0.01500625,4430,15,8590,19
19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.001,0.0001,3930,12,8660,20
15.384615384615385,2.7333680090865,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.7225,0.614125,0.52200625,5520,17,6190,10
19.23076923076923,2.9565115604007097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,11.56,39.304,133.6336,4020,13,8660,20
38.46153846153846,3.649658740960655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,3.0625,5.359375,9.37890625,50,1,8590,19
24.03846153846154,3.1796551117149194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,4040,13,8660,20
25.0,3.2188758248682006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,4.0,8.0,16.0,9360,22,5090,9
34.61538461538461,3.544298225302829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,50,1,9090,21
29.12087912087912,3.3714554124634177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2100,7,7270,14
18.53146853146853,2.9194702887203605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2100,7,8590,19
9.615384615384615,2.2633643798407643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.5,1.3225,1.520875,1.74900625,4010,13,8680,20
5.769230769230769,1.7525387560747736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.7225,0.614125,0.52200625,5240,17,4870,9
10.319917440660475,2.3340757600854167,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,4110,13,8680,20
24.03846153846154,3.1796551117149194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.5,4.2025,8.615125,17.66100625,3320,10,7970,18
11.538461538461538,2.445685936634719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,6230,19,770,4
5.409134615384615,1.6880891198757082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.21,1.331,1.4641,4720,16,4970,9
14.338731443994602,2.6629643684965307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.001,0.0001,340,1,8660,20
9.615384615384615,2.2633643798407643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,4040,13,8660,20
16.153846153846153,2.7821581732559317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,2310,8,7860,17
36.05769230769231,3.5851202198230836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,3.0625,5.359375,9.37890625,4040,13,8690,20
31.43491124260355,3.447919098309599,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,10.24,32.768,104.8576,50,1,8680,20
12.5,2.5257286443082556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,5520,17,7670,16
15.384615384615385,2.7333680090865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,2310,8,7860,17
42.73504273504273,3.7550192566184815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,2100,7,7270,14
11.057692307692308,2.403126322215923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,4.6225,9.938375,21.36750625,1920,5,7290,14
40.86538461538461,3.7102833627770897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,3255,10,8190,18
16.826923076923077,2.822980167776187,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.3025,0.166375,0.09150625,4920,16,7070,13
30.0,3.4011973816621555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2.89,4.913,8.3521,6260,19,770,4
19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.01,0.001,0.0001,2320,8,7860,17
25.0,3.2188758248682006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,3.61,6.859,13.0321,2200,8,7890,17
14.423076923076923,2.668829487948929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,4700,16,4870,9
17.78846153846154,2.878550018930998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.04,0.008,0.0016,310,1,8680,20
28.365384615384617,3.3451695501924927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,1360,4,770,4
16.826923076923077,2.822980167776187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,1e+05,15,8990,21
13.846153846153847,2.6280074934286737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,9620,22,1180,5
18.26923076923077,2.905218266013159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.81,0.729,0.6561,9600,22,4870,9
6.868131868131868,1.9268921432195514,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,4760,16,5790,9
28.044871794871796,3.333805791542178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,12.25,42.875,150.0625,8965,21,1870,5
24.03846153846154,3.1796551117149194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,9750,22,1870,5
34.798534798534796,3.5495752824036724,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.5,1.8225,2.460375,3.32150625,7350,20,2490,6
15.384615384615385,2.7333680090865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,4.84,10.648,23.4256,20,1,4870,9
16.826923076923077,2.822980167776187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,7.84,21.952,61.4656,4220,14,9390,22
9.89819004524887,2.2923519167140167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,4.0,8.0,16.0,2320,8,7860,17
14.903846153846153,2.7016193107719197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.21,1.331,1.4641,6260,19,770,4
38.07692307692308,3.6396084051071536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,6200,19,770,4
8.653846153846153,2.158003864182938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5,0.7225,0.614125,0.52200625,7140,20,6290,10
20.76923076923077,3.033472601536838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.36,0.216,0.1296,4220,14,7870,17
31.009615384615383,3.4342973300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,50,1,3970,6
11.217948717948717,2.417515059668023,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34.5,11.9025,41.063625,141.66950625,3400,10,8180,18
6.593406593406593,1.8860701486992963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.21,1.331,1.4641,7240,20,4680,9
15.865384615384615,2.7641396677532537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,0.4225,0.274625,0.17850625,4220,14,9490,22
18.46153846153846,2.9156895658804545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,9.0,27.0,81.0,1020,3,9570,22
11.057692307692308,2.403126322215923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,7010,20,7380,14
17.307692307692307,2.8511510447428834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,3.0625,5.359375,9.37890625,8140,21,770,4
33.65384615384615,3.5161273483361324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.5,2.7225,4.492125,7.41200625,6355,19,770,4
38.46153846153846,3.649658740960655,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,10.89,35.937,118.5921,2320,8,7860,17
16.826923076923077,2.822980167776187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,6230,19,770,4
25.0,3.2188758248682006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,5240,17,4690,9
44.71153846153846,3.8002315994400293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,11.56,39.304,133.6336,3320,10,8190,18
11.201923076923077,2.416085466858428,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,3.61,6.859,13.0321,800,2,8660,20
26.923076923076923,3.2929837970219227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,5.29,12.167,27.9841,2550,8,7870,17
47.98076923076923,3.8708002896041918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.56,4.096,6.5536,110,1,8680,20
51.282051282051285,3.937340813412436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,1020,3,6990,12
48.07692307692308,3.872802292274865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,2100,7,9570,22
17.5,2.8622008809294686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.69,2.197,2.8561,4600,15,8470,18
31.25,3.4420193761824107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,9.0,27.0,81.0,2400,8,8570,19
15.865384615384615,2.7641396677532537,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,4040,13,8690,20
12.606837606837606,2.534239333976164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,4.84,10.648,23.4256,8740,21,2980,6
64.1025641025641,4.160484364726646,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,110,1,5590,9
24.03846153846154,3.1796551117149194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.16,0.064,0.0256,1007,3,6870,12
32.91423076923077,3.4939051104274226,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,3.24,5.832,10.4976,6720,19,7870,17
23.076923076923077,3.138833117194664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,530,2,7470,14
16.826923076923077,2.822980167776187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,5.76,13.824,33.1776,9600,22,4290,7
25.88757396449704,3.253763083868641,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,9.0,27.0,81.0,2310,8,7860,17
15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.1225,0.042875,0.01500625,8650,21,3680,6
67.3076923076923,4.209274528896078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,9.61,29.791,92.3521,110,1,7380,14
145.96066433566435,4.983337163049149,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.44,1.728,2.0736,150,1,4470,8
16.025641025641026,2.7741900036067553,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,11.56,39.304,133.6336,10,1,5170,9
21.367521367521366,3.061872076058536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,4.84,10.648,23.4256,6230,19,770,4
96.15384615384616,4.56594947283481,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,12.96,46.656,167.9616,3060,10,8190,18
18.26923076923077,2.905218266013159,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.09,0.027,0.0081,2010,6,8370,18
17.78846153846154,2.878550018930998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.25,0.125,0.0625,1240,3,7580,16
21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.64,0.512,0.4096,5700,17,9590,22
